rxn	LB	UB
MMRNR00698	0	4.1510399059
MMRNR00699	0	6.4093521752
MMRNR00700	0	5.8474017024
MMRNR00701	0	6.2298250642
MMRNR00702	0	6.7139682441
MMRNR00703	0	6.4093521752
MMRNR00704	0	5.8474017024
MMRNR00705	0	6.2298250642
MMRNR00706	0	6.7139682441
MMRNR00707	0	6.4093521752
MMRNR00708	0	5.8474017024
MMRNR00709	0	6.2298250642
MMRNR00710	0	6.7139682441
MMRNR00711	0	6.4093521752
MMRNR00712	0	5.8474017024
MMRNR00713	0	6.2298250642
MMRNR00714	0	6.7139682441
MMRNR00715	0	6.4093521752
MMRNR00716	0	5.8474017024
MMRNR00717	0	6.2298250642
MMRNR00718	0	6.7139682441
MMRNR00719	-6.1114673395	6.1114673395
MMRNR00720	0	6.6118169954
MMRNR00721	0	5.0017066634
MMRNR00722	0	5.8777357818
MMRNR00723	0	4.1510399059
MMRNR00724	0	6.6118169954
MMRNR00725	0	5.0017066634
MMRNR00726	0	5.8777357818
MMRNR00727	0	4.1510399059
MMRNR00728	0	6.6118169954
MMRNR00729	0	5.0017066634
MMRNR00730	0	5.8777357818
MMRNR00731	0	4.1510399059
MMRNR00732	0	6.6118169954
MMRNR00733	0	5.0017066634
MMRNR00734	0	5.8777357818
MMRNR00735	0	4.1510399059
MMRNR00736	0	6.6118169954
MMRNR00737	0	5.0017066634
MMRNR00738	0	5.8777357818
MMRNR00739	0	4.1510399059
MMRNR00740	0	6.6118169954
MMRNR00741	0	5.0017066634
MMRNR00742	0	5.8777357818
MMRNR00743	0	4.1510399059
MMRNR00744	0	6.6118169954
MMRNR00745	0	5.0017066634
MMRNR00746	0	5.8777357818
MMRNR00747	0	4.1510399059
MMRNR00748	-5.9868706781	5.9868706781
MMRNR00749	0	6.6118169954
MMRNR00750	0	5.0017066634
MMRNR00751	0	5.8777357818
MMRNR00752	0	4.1510399059
MMRNR00753	0	6.6118169954
MMRNR00754	0	5.0017066634
MMRNR00755	0	5.8777357818
MMRNR00756	0	4.1510399059
MMRNR00757	-5.9868706781	5.9868706781
MMRNR00758	0	0.3333333333
MMRNR00760	-4.3018103008	4.3018103008
MMRNR00761	0	7.7663462741
MMRNR00763	0	3.2896448958
MMRNR00765	0	4.6944013197
MMRNR00766	0	7.7663462741
MMRNR00767	0	1000
MMRNR00769	0	4.7110305767
MMRNR00770	0	1000
MMRNR00771	0	7.4905294021
MMRNR00772	0	4.6944013197
MMRNR00773	0	5.8474017024
MMRNR00774	0	1000
MMRNR00776	0	7.4905294021
MMRNR00777	0	3.9982007017
MMRNR00778	0	3.6506582413
MMRNR00779	0	3.6506582413
MMRNR00780	0	4.2743486209
MMRNR00782	0	6.6545819812
MMRNR00783	0	4.6805868253
MMRNR00784	0	4.6805868253
MMRNR00785	0	4.6805868253
MMRNR00786	0	4.6805868253
MMRNR00787	0	4.6805868253
MMRNR00788	0	4.6805868253
MMRNR00789	0	6.8412592877
MMRNR00790	0	6.8412592877
MMRNR00791	0	6.8412592877
MMRNR00792	0	3.6419625343
MMRNR00793	0	3.6419625343
MMRNR00794	0	6.6118169954
MMRNR00795	0	6.6118169954
MMRNR00796	0	6.6118169954
MMRNR00797	0	5.3391393611
MMRNR00798	0	5.8777357818
MMRNR00799	0	7.4572245263
MMRNR00800	0	7.4572245263
MMRNR00801	0	5.925591803
MMRNR00802	0	2.1400661635
MMRNR00803	0	2.1400661635
MMRNR00804	0	2.1400661635
MMRNR00805	0	4.6459921805
MMRNR00806	0	4.2743486209
MMRNR00807	0	6.6545819812
MMRNR00809	0	4.6805868253
MMRNR00810	0	4.6805868253
MMRNR00811	0	4.6805868253
MMRNR00812	0	4.6805868253
MMRNR00813	0	4.6805868253
MMRNR00814	0	7.4905294021
MMRNR00815	0	4.6805868253
MMRNR00816	0	6.8412592877
MMRNR00817	0	6.8412592877
MMRNR00818	0	6.8412592877
MMRNR00819	-3.6419625343	3.6419625343
MMRNR00820	0	4.9224110607
MMRNR00821	0	5.3391393611
MMRNR00822	0	5.3391393611
MMRNR00823	0	7.4572245263
MMRNR00824	0	4.9904325868
MMRNR00825	0	4.9904325868
MMRNR00840	0	4.6805868253
MMRNR00841	0	3.7297014486
MMRNR00842	0	4.7944121856
MMRNR00843	0	3.6506582413
MMRNR00844	0	4.2743486209
MMRNR00845	0	4.2743486209
MMRNR00851	0	1.0
MMRNR00852	0	0.1666666667
MMRNR00855	0	1.0
MMRNR00857	0	4.6805868253
MMRNR00858	0	4.6805868253
MMRNR00860	0	4.6805868253
MMRNR00861	0	7.5701854869
MMRNR00866	0	7.5701854869
MMRNR00867	0	7.5701854869
MMRNR00868	0	4.6805868253
MMRNR00869	-4.6805868253	4.6805868253
MMRNR00872	0	7.4104479195
MMRNR00876	0	3.9982007017
MMRNR00884	0	3.6506582413
MMRNR00886	0	4.6459921805
MMRNR00888	0	4.6459921805
MMRNR00890	0	4.9904325868
MMRNR00891	0	6.457554277
MMRNR00892	0	4.1997050779
MMRNR00895	0	1000
MMRNR00896	0	1000
MMRNR00897	0	4.1997050779
MMRNR00846	0	1000
MMRNR00925	0	5.3391393611
MMRNR00926	0	5.3391393611
MMRNR00928	0	4.6805868253
MMRNR00929	0	4.6805868253
MMRNR00930	0	4.6805868253
MMRNR00931	0	4.6805868253
MMRNR00936	0	2.1785324443
MMRNR00938	-1000	1000
MMRNR00940	-1000	1000
MMRNR00942	-7.7663462741	7.7663462741
MMRNR00944	0	3.0602707947
MMRNR00945	-7.6348206777	7.6348206777
MMRNR00946	0	5.3391393611
MMRNR00947	0	5.3391393611
MMRNR00952	-5.1752076694	5.1752076694
MMRNR00953	-4.6805868253	4.6805868253
MMRNR00954	-4.6805868253	4.6805868253
MMRNR00955	-4.6805868253	4.6805868253
MMRNR00956	-4.6805868253	4.6805868253
MMRNR00957	-4.6805868253	4.6805868253
MMRNR00958	0	3.8501476017
MMRNR00959	-2.215573716	2.215573716
MMRNR00961	0	3.8501476017
MMRNR00965	0	7.4198800585
MMRNR00971	-4.6805868253	4.6805868253
MMRNR00972	-4.6805868253	4.6805868253
MMRNR00973	-7.0329184219	7.0329184219
MMRNR00980	-3.8501476017	3.8501476017
MMRNR00981	0	2.215573716
MMRNR00983	0	4.6805868253
MMRNR00984	-5.827473947	5.827473947
MMRNR00985	0	7.6110177933
MMRNR00990	0	5.4094114141
MMRNR00991	0	5.4094114141
MMRNR00943	0	1000
MMRNR00900	0	6.8412592877
MMRNR00901	0	5.0562458053
MMRNR00902	0	5.0562458053
MMRNR00903	0	5.0562458053
MMRNR00904	0	5.0562458053
MMRNR00905	0	5.0562458053
MMRNR00906	0	5.0562458053
MMRNR00907	0	5.5214609179
MMRNR00908	0	5.5214609179
MMRNR00909	0	5.532071097
MMRNR00910	0	5.5214609179
MMRNR00911	-5.7408641496	5.7408641496
MMRNR00912	-5.7408641496	5.7408641496
MMRNR00913	-5.7408641496	5.7408641496
MMRNR00914	-5.7408641496	5.7408641496
MMRNR00915	0	5.7657134324
MMRNR01040	0	5.3057893814
MMRNR01041	-5.8304151256	5.8304151256
MMRNR01042	-5.8304151256	5.8304151256
MMRNR01043	-5.8304151256	5.8304151256
MMRNR01044	-5.8304151256	5.8304151256
MMRNR01045	-5.8304151256	5.8304151256
MMRNR01046	-5.8304151256	5.8304151256
MMRNR01048	-3.9318256327	3.9318256327
MMRNR01049	-3.9318256327	3.9318256327
MMRNR01050	-3.9318256327	3.9318256327
MMRNR01051	-3.9318256327	3.9318256327
MMRNR01052	-3.9318256327	3.9318256327
MMRNR01053	-3.9318256327	3.9318256327
MMRNR01054	0	5.8304151256
MMRNR01068	0	4.3329239217
MMRNR01069	0	4.3329239217
MMRNR01071	0	1.0
MMRNR01072	0	1000
MMRNR01073	0	0.8472978604
MMRNR01074	0	1.7346010554
MMRNR01075	0	0.8472978604
MMRNR01081	0	0.5
MMRNR01087	0	1.7346010554
MMRNR01088	0	0.8472978604
MMRNR01089	0	1000
MMRNR01090	0	1000
MMRNR01091	0	1000
MMRNR01092	0	2.9873640239
MMRNR01093	0	0.8472978604
MMRNR01094	0	4.3882571844
MMRNR01095	0	1.0
MMRNR01096	0	1000
MMRNR01097	0	1.3862943611
MMRNR01098	0	1000
MMRNR01100	0	1000
MMRNR01101	0	1000
MMRNR01102	0	1000
MMRNR01103	0	1000
MMRNR01104	0	1000
MMRNR01105	0	1.3862943611
MMRNR10221	0	1000
MMRNR01131	0	3.5835189385
MMRNR01138	0	3.3081069586
MMRNR01139	0	6.4864148217
MMRNR01140	-5.5791006973	5.5791006973
MMRNR01141	0	6.6806455394
MMRNR01142	-2.1202635362	2.1202635362
MMRNR01144	-6.1129444446	6.1129444446
MMRNR01145	-6.1129444446	6.1129444446
MMRNR01146	-6.1129444446	6.1129444446
MMRNR01150	-6.1129444446	6.1129444446
MMRNR01152	-5.4416959494	5.4416959494
MMRNR01153	-5.4416959494	5.4416959494
MMRNR01154	-5.4416959494	5.4416959494
MMRNR01155	-5.4416959494	5.4416959494
MMRNR01156	-5.4416959494	5.4416959494
MMRNR01157	-5.4416959494	5.4416959494
MMRNR01158	-5.4416959494	5.4416959494
MMRNR01159	-5.4416959494	5.4416959494
MMRNR01160	-5.4416959494	5.4416959494
MMRNR01161	-5.4416959494	5.4416959494
MMRNR01162	-5.4416959494	5.4416959494
MMRNR01163	-5.4416959494	5.4416959494
MMRNR01164	-5.4416959494	5.4416959494
MMRNR01165	-5.4416959494	5.4416959494
MMRNR01166	-5.4416959494	5.4416959494
MMRNR01167	-5.4416959494	5.4416959494
MMRNR01168	-5.4416959494	5.4416959494
MMRNR01169	-5.4416959494	5.4416959494
MMRNR01170	-5.4416959494	5.4416959494
MMRNR01171	-5.4416959494	5.4416959494
MMRNR01172	-5.4416959494	5.4416959494
MMRNR01173	-5.4416959494	5.4416959494
MMRNR01174	-5.4416959494	5.4416959494
MMRNR01175	-5.4416959494	5.4416959494
MMRNR01176	-5.4416959494	5.4416959494
MMRNR01177	-5.4416959494	5.4416959494
MMRNR01178	-5.4416959494	5.4416959494
MMRNR01179	-5.4416959494	5.4416959494
MMRNR01180	-5.4416959494	5.4416959494
MMRNR01181	-5.4416959494	5.4416959494
MMRNR01182	-5.4416959494	5.4416959494
MMRNR01183	-5.4416959494	5.4416959494
MMRNR01184	-5.4416959494	5.4416959494
MMRNR01185	-5.4416959494	5.4416959494
MMRNR01186	-5.4416959494	5.4416959494
MMRNR01187	-5.4416959494	5.4416959494
MMRNR01188	-5.4416959494	5.4416959494
MMRNR01189	-5.4416959494	5.4416959494
MMRNR01190	-5.4416959494	5.4416959494
MMRNR01191	-5.4416959494	5.4416959494
MMRNR01192	-5.4416959494	5.4416959494
MMRNR01193	-5.4416959494	5.4416959494
MMRNR01194	-5.4416959494	5.4416959494
MMRNR01195	-1000	1000
MMRNR01197	-2.3978952728	2.3978952728
MMRNR01198	-4.2532458448	4.2532458448
MMRNR01199	-3.1849742732	3.1849742732
MMRNR01214	-2.3978952728	2.3978952728
MMRNR01217	-2.3978952728	2.3978952728
MMRNR01218	-3.1849742732	3.1849742732
MMRNR01225	-2.3978952728	2.3978952728
MMRNR01226	-3.1849742732	3.1849742732
MMRNR01227	-2.3978952728	2.3978952728
MMRNR01231	0	2.3978952728
MMRNR01232	-3.1849742732	3.1849742732
MMRNR01243	-2.3978952728	2.3978952728
MMRNR01244	-3.1849742732	3.1849742732
MMRNR01257	-2.3978952728	2.3978952728
MMRNR01258	-3.1849742732	3.1849742732
MMRNR01261	-2.3978952728	2.3978952728
